Time;Position;Velocity;Acceleration;ActualTime
49,83644;0,5509837;-0,149347;-0,04905;638546765161285148
49,84144;0,5499917;-0,198397;-0,04905;638546765161345142
49,84644;0,5487545;-0,247447;-0,04905;638546765161405125
49,85144;0,547272;-0,296497;-0,04905;638546765161405125
49,85645;0,5455442;-0,345547;-0,04905;638546765161455134
49,86145;0,5435712;-0,394597;-0,04905;638546765161505161
49,86645;0,541353;-0,443647;-0,04905;638546765161565137
49,87145;0,5388895;-0,492697;-0,04905;638546765161615148
49,87645;0,5361808;-0,541747;-0,04905;638546765161675139
49,88145;0,5332268;-0,5907971;-0,04905;638546765161735128
49,88645;0,5300276;-0,639847;-0,04905;638546765161785131
49,89145;0,5265831;-0,688897;-0,04905;638546765161835138
49,89645;0,5228934;-0,737947;-0,04905;638546765161885150
49,90145;0,5189584;-0,786997;-0,04905;638546765161945134
49,90646;0,5147781;-0,8360469;-0,04905;638546765161995134
49,91146;0,5103527;-0,8850969;-0,04905;638546765162055131
49,91646;0,5056819;-0,9341469;-0,04905;638546765162055131
49,92146;0,5007659;-0,9831969;-0,04905;638546765162105145
49,92646;0,5014901;0,7807343;0,00727895;638546765162165131
49,93146;0,5051485;0,7316843;-0,04905;638546765162215142
49,93646;0,5085617;0,6826344;-0,04905;638546765162275144
49,94146;0,5117296;0,6335844;-0,04905;638546765162325163
49,94646;0,5146523;0,5845344;-0,04905;638546765162385139
49,95147;0,5173297;0,5354844;-0,04905;638546765162445135
49,95647;0,5197619;0,4864344;-0,04905;638546765162495149
49,96147;0,5219488;0,4373844;-0,04905;638546765162555136
49,96647;0,5238904;0,3883344;-0,04905;638546765162555136
49,97147;0,5255868;0,3392844;-0,04905;638546765162605146
49,97647;0,527038;0,2902344;-0,04905;638546765162665143
49,98147;0,528244;0,2411844;-0,04905;638546765162725150
49,98647;0,5292046;0,1921344;-0,04905;638546765162785129
49,99147;0,52992;0,1430844;-0,04905;638546765162835148
49,99648;0,5303902;0,0940344;-0,04905;638546765162885183
50,00148;0,5306152;0,0449844;-0,04905;638546765162945137
50,00648;0,5305948;-0,004065603;-0,04905;638546765162995137
50,01148;0,5303292;-0,05311561;-0,04905;638546765163055134
50,01648;0,5298184;-0,1021656;-0,04905;638546765163055134
50,02148;0,5290623;-0,1512156;-0,04905;638546765163105135
50,02648;0,528061;-0,2002656;-0,04905;638546765163165119
50,03148;0,5268145;-0,2493156;-0,04905;638546765163215149
50,03648;0,5253226;-0,2983656;-0,04905;638546765163275165
50,04148;0,5235856;-0,3474156;-0,04905;638546765163335135
50,04649;0,5216032;-0,3964656;-0,04905;638546765163395129
50,05149;0,5193756;-0,4455156;-0,04905;638546765163445142
50,05649;0,5169028;-0,4945656;-0,04905;638546765163505140
50,06149;0,5141847;-0,5436156;-0,04905;638546765163505140
50,06649;0,5112214;-0,5926657;-0,04905;638546765163555142
50,07149;0,5080128;-0,6417156;-0,04905;638546765163605149
50,07649;0,504559;-0,6907656;-0,04905;638546765163665134
50,08149;0,5008599;-0,7398156;-0,04905;638546765163715165
50,08649;0,5016547;0,5832977;0,01069356;638546765163775147
50,0915;0,5043259;0,5342476;-0,04905;638546765163825150
50,0965;0,5067519;0,4851976;-0,04905;638546765163885142
50,1015;0,5089327;0,4361476;-0,04905;638546765163935144
50,1065;0,5108681;0,3870976;-0,04905;638546765163995132
50,1115;0,5125583;0,3380476;-0,04905;638546765164045134
50,1165;0,5140033;0,2889976;-0,04905;638546765164095141
50,1215;0,5152031;0,2399476;-0,04905;638546765164155129
50,1265;0,5161576;0,1908976;-0,04905;638546765164155129
50,1315;0,5168668;0,1418476;-0,04905;638546765164205139
50,13651;0,5173308;0,09279761;-0,04905;638546765164255157
50,14151;0,5175495;0,0437476;-0,04905;638546765164315134
50,14651;0,517523;-0,005302399;-0,04905;638546765164375130
50,15151;0,5172513;-0,0543524;-0,04905;638546765164435133
50,15651;0,5167342;-0,1034024;-0,04905;638546765164485141
50,16151;0,515972;-0,1524524;-0,04905;638546765164535150
50,16651;0,5149645;-0,2015024;-0,04905;638546765164595141
50,17151;0,5137117;-0,2505524;-0,04905;638546765164655130
50,17651;0,5122137;-0,2996024;-0,04905;638546765164655130
50,18151;0,5104704;-0,3486524;-0,04905;638546765164715140
50,18652;0,5084819;-0,3977024;-0,04905;638546765164775129
50,19152;0,5062482;-0,4467524;-0,04905;638546765164825149
50,19652;0,5037692;-0,4958024;-0,04905;638546765164875153
50,20152;0,5010449;-0,5448524;-0,04905;638546765164935130
50,20652;0,5019731;0,4220748;0,01725901;638546765164985139
50,21152;0,5038382;0,3730248;-0,04905;638546765165035153
50,21652;0,5054581;0,3239748;-0,04905;638546765165095150
50,22152;0,5068327;0,2749248;-0,04905;638546765165155138
50,22652;0,5079621;0,2258748;-0,04905;638546765165155138
50,23153;0,5088462;0,1768247;-0,04905;638546765165205157
50,23653;0,5094851;0,1277747;-0,04905;638546765165265139
50,24153;0,5098788;0,07872474;-0,04905;638546765165315156
50,24653;0,5100271;0,02967474;-0,04905;638546765165375151
50,25153;0,5099303;-0,01937526;-0,04905;638546765165435140
50,25653;0,5095881;-0,06842527;-0,04905;638546765165495128
50,26153;0,5090007;-0,1174753;-0,04905;638546765165545135
50,26653;0,5081681;-0,1665253;-0,04905;638546765165595151
50,27153;0,5070902;-0,2155753;-0,04905;638546765165655156
50,27654;0,5057671;-0,2646253;-0,04905;638546765165655156
50,28154;0,5041987;-0,3136753;-0,04905;638546765165715143
50,28654;0,5023851;-0,3627253;-0,04905;638546765165775117
50,29154;0,5003262;-0,4117753;-0,04905;638546765165825135
50,29654;0,5006128;0,3238647;0,006944457;638546765165875136
50,30154;0,5019869;0,2748147;-0,04905;638546765165925146
50,30654;0,5031157;0,2257647;-0,04905;638546765165975151
50,31154;0,5039993;0,1767147;-0,04905;638546765166035128
50,31654;0,5046376;0,1276647;-0,04905;638546765166085143
50,32154;0,5050307;0,07861465;-0,04905;638546765166135162
50,32655;0,5051785;0,02956465;-0,04905;638546765166195135
50,33155;0,5050811;-0,01948535;-0,04905;638546765166245141
50,33655;0,5047384;-0,06853536;-0,04905;638546765166295141
50,34155;0,5041505;-0,1175854;-0,04905;638546765166345142
50,34655;0,5033173;-0,1666354;-0,04905;638546765166405123
50,35155;0,5022389;-0,2156854;-0,04905;638546765166405123
50,35655;0,5009152;-0,2647354;-0,04905;638546765166455132
50,36155;0,5016038;0,1888992;0,02861133;638546765166505151
50,36655;0,5023031;0,1398492;-0,04905;638546765166565147
50,37156;0,5027571;0,09079923;-0,04905;638546765166625146
50,37656;0,5029658;0,04174922;-0,04905;638546765166685135
50,38156;0,5029293;-0,007300779;-0,04905;638546765166745125
50,38656;0,5026476;-0,05635078;-0,04905;638546765166795134
50,39156;0,5021206;-0,1054008;-0,04905;638546765166845149
50,39656;0,5013483;-0,1544508;-0,04905;638546765166895150
50,40156;0,5003308;-0,2035008;-0,04905;638546765166955140
50,40656;0,5005805;0,1525209;0,01284971;638546765166955140
50,41156;0,5010979;0,1034709;-0,04905;638546765167015129
50,41656;0,50137;0,05442086;-0,04905;638546765167065138
50,42157;0,5013969;0,005370855;-0,04905;638546765167115149
50,42657;0,5011785;-0,04367915;-0,04905;638546765167175150
50,43157;0,5007148;-0,09272915;-0,04905;638546765167235140
50,43657;0,500006;-0,1417792;-0,04905;638546765167295136
50,44157;0,5000104;0,1131782;0,000306411;638546765167345156
50,44657;0,500331;0,06412819;-0,04905;638546765167405123
50,45157;0,5004064;0,01507819;-0,04905;638546765167405123
50,45657;0,5002365;-0,03397182;-0,04905;638546765167455151
