Time;Position;Velocity;Acceleration;ActualTime
1.594999;6.328132;-3.088597;-0.04905;638546764704052895
1.599999;6.312444;-3.137647;-0.04905;638546764704108317
1.604999;6.29651;-3.186697;-0.04905;638546764704158890
1.609999;6.280332;-3.235747;-0.04905;638546764704214008
1.614999;6.263907;-3.284797;-0.04905;638546764704214008
1.619999;6.247238;-3.333847;-0.04905;638546764704269160
1.624999;6.230324;-3.382897;-0.04905;638546764704324390
1.629999;6.213164;-3.431947;-0.04905;638546764704374639
1.634999;6.195759;-3.480997;-0.04905;638546764704429762
1.639999;6.178109;-3.530047;-0.04905;638546764704484907
1.644999;6.160213;-3.579098;-0.04905;638546764704540121
1.649999;6.142072;-3.628148;-0.04905;638546764704595262
1.654999;6.123686;-3.677198;-0.04905;638546764704650398
1.659999;6.105055;-3.726248;-0.04905;638546764704700864
1.664999;6.086178;-3.775298;-0.04905;638546764704760792
1.669999;6.067057;-3.824348;-0.04905;638546764704760792
1.674999;6.047689;-3.873398;-0.04905;638546764704811041
1.679999;6.028077;-3.922448;-0.04905;638546764704871038
1.684999;6.00822;-3.971498;-0.04905;638546764704926168
1.689999;5.988117;-4.020548;-0.04905;638546764704976570
1.694999;5.967769;-4.069598;-0.04905;638546764705026685
1.699999;5.947176;-4.118648;-0.04905;638546764705076700
1.704999;5.926337;-4.167698;-0.04905;638546764705126981
1.709999;5.905253;-4.216748;-0.04905;638546764705177340
1.714999;5.883924;-4.265798;-0.04905;638546764705232474
1.719999;5.86235;-4.314847;-0.04905;638546764705282678
1.724999;5.840531;-4.363897;-0.04905;638546764705337772
1.729999;5.818466;-4.412947;-0.04905;638546764705388066
1.734999;5.796156;-4.461997;-0.04905;638546764705443165
1.739999;5.773601;-4.511047;-0.04905;638546764705493653
1.744999;5.750801;-4.560097;-0.04905;638546764705548808
1.749999;5.727755;-4.609147;-0.04905;638546764705599318
1.754999;5.704464;-4.658196;-0.04905;638546764705654849
1.759999;5.680928;-4.707246;-0.04905;638546764705710027
1.764999;5.657146;-4.756296;-0.04905;638546764705710027
1.769999;5.63312;-4.805346;-0.04905;638546764705760300
1.774999;5.608848;-4.854396;-0.04905;638546764705810468
1.779999;5.584331;-4.903446;-0.04905;638546764705860531
1.784999;5.559568;-4.952496;-0.04905;638546764705910826
1.789999;5.53456;-5.001545;-0.04905;638546764705961452
1.794999;5.509307;-5.050595;-0.04905;638546764706016573
1.799999;5.483809;-5.099645;-0.04905;638546764706066863
1.804999;5.458066;-5.148695;-0.04905;638546764706122091
1.809999;5.432077;-5.197745;-0.04905;638546764706177222
1.814999;5.405843;-5.246795;-0.04905;638546764706232378
1.819999;5.379364;-5.295845;-0.04905;638546764706282710
1.824998;5.352639;-5.344894;-0.04905;638546764706337762
1.829998;5.325669;-5.393944;-0.04905;638546764706392885
1.834998;5.298454;-5.442994;-0.04905;638546764706448008
1.839998;5.270994;-5.492044;-0.04905;638546764706498271
1.844998;5.243289;-5.541094;-0.04905;638546764706548462
1.849998;5.215338;-5.590144;-0.04905;638546764706603739
1.854998;5.187142;-5.639194;-0.04905;638546764706654002
1.859998;5.1587;-5.688243;-0.04905;638546764706709120
1.864998;5.130014;-5.737293;-0.04905;638546764706759832
1.869998;5.101082;-5.786343;-0.04905;638546764706759832
1.874998;5.071905;-5.835393;-0.04905;638546764706815266
