Time;Position;Velocity;Acceleration;ActualTime
1.974998;5.509307;-5.050595;-0.04905;638544989955438741
1.979998;5.483809;-5.099645;-0.04905;638544989955490058
1.984998;5.458066;-5.148695;-0.04905;638544989955544125
1.989998;5.432077;-5.197745;-0.04905;638544989955599232
1.994998;5.405843;-5.246795;-0.04905;638544989955650292
1.999998;5.379364;-5.295845;-0.04905;638544989955707318
2.004998;5.352639;-5.344894;-0.04905;638544989955760483
2.009999;5.325669;-5.393944;-0.04905;638544989955810582
2.014999;5.298454;-5.442994;-0.04905;638544989955866203
2.019999;5.270994;-5.492044;-0.04905;638544989955866203
2.024999;5.243289;-5.541094;-0.04905;638544989955917156
2.029999;5.215338;-5.590144;-0.04905;638544989955972326
2.034999;5.187142;-5.639194;-0.04905;638544989956022986
2.039999;5.1587;-5.688243;-0.04905;638544989956078143
2.044999;5.130014;-5.737293;-0.04905;638544989956136956
2.049999;5.101082;-5.786343;-0.04905;638544989956190087
2.055;5.071905;-5.835393;-0.04905;638544989956246716
2.06;5.042483;-5.884443;-0.04905;638544989956297292
2.065;5.012815;-5.933493;-0.04905;638544989956355022
2.07;4.982903;-5.982543;-0.04905;638544989956405411
2.075;4.952744;-6.031592;-0.04905;638544989956457072
2.08;4.922341;-6.080642;-0.04905;638544989956507402
2.085;4.891693;-6.129692;-0.04905;638544989956558363
2.09;4.860799;-6.178742;-0.04905;638544989956611182
2.095001;4.82966;-6.227792;-0.04905;638544989956661711
2.100001;4.798276;-6.276842;-0.04905;638544989956721709
2.105001;4.766647;-6.325891;-0.04905;638544989956721709
2.110001;4.734772;-6.374941;-0.04905;638544989956778480
2.115001;4.702652;-6.423991;-0.04905;638544989956828493
2.120001;4.670287;-6.473041;-0.04905;638544989956879044
2.125001;4.637677;-6.522091;-0.04905;638544989956930846
2.130001;4.604821;-6.571141;-0.04905;638544989956990816
2.135001;4.57172;-6.620191;-0.04905;638544989957043733
2.140002;4.538374;-6.66924;-0.04905;638544989957096603
2.145002;4.504783;-6.71829;-0.04905;638544989957151699
2.150002;4.470946;-6.76734;-0.04905;638544989957202854
2.155002;4.436864;-6.81639;-0.04905;638544989957253847
2.160002;4.402537;-6.86544;-0.04905;638544989957311632
2.165002;4.367964;-6.91449;-0.04905;638544989957361665
2.170002;4.333147;-6.96354;-0.04905;638544989957416731
2.175002;4.298084;-7.012589;-0.04905;638544989957416731
2.180002;4.262775;-7.061639;-0.04905;638544989957474851
2.185003;4.227222;-7.110689;-0.04905;638544989957525372
2.190003;4.191423;-7.159739;-0.04905;638544989957578114
2.195003;4.155379;-7.208789;-0.04905;638544989957631540
2.200003;4.11909;-7.257839;-0.04905;638544989957685114
2.205003;4.082556;-7.306889;-0.04905;638544989957735118
2.210003;4.045776;-7.355938;-0.04905;638544989957785661
2.215003;4.008751;-7.404988;-0.04905;638544989957842697
2.220003;3.971481;-7.454038;-0.04905;638544989957893754
2.225003;3.933965;-7.503088;-0.04905;638544989957947474
2.230004;3.896205;-7.552138;-0.04905;638544989958007457
2.235004;3.858199;-7.601188;-0.04905;638544989958063427
2.240004;3.819948;-7.650238;-0.04905;638544989958119533
2.245004;3.781451;-7.699287;-0.04905;638544989958119533
2.250004;3.74271;-7.748337;-0.04905;638544989958178861
2.255004;3.703723;-7.797387;-0.04905;638544989958229060
2.260004;3.66449;-7.846437;-0.04905;638544989958279171
2.265004;3.625013;-7.895487;-0.04905;638544989958334280
2.270005;3.58529;-7.944537;-0.04905;638544989958384399
2.275005;3.545322;-7.993587;-0.04905;638544989958435329
2.280005;3.505109;-8.042637;-0.04905;638544989958491638
2.285005;3.464651;-8.091687;-0.04905;638544989958541747
2.290005;3.423947;-8.140738;-0.04905;638544989958599011
2.295005;3.382998;-8.189788;-0.04905;638544989958651358
2.300005;3.341804;-8.238838;-0.04905;638544989958701537
2.305005;3.300364;-8.287889;-0.04905;638544989958752232
2.310005;3.25868;-8.336939;-0.04905;638544989958806979
2.315006;3.21675;-8.385989;-0.04905;638544989958856980
2.320006;3.174575;-8.43504;-0.04905;638544989958909293
2.325006;3.132154;-8.48409;-0.04905;638544989958963693
2.330006;3.089489;-8.53314;-0.04905;638544989959017941
2.335006;3.046577;-8.582191;-0.04905;638544989959017941
2.340006;3.003421;-8.631241;-0.04905;638544989959070435
2.345006;2.96002;-8.680291;-0.04905;638544989959126111
2.350006;2.916373;-8.729342;-0.04905;638544989959183084
2.355006;2.872481;-8.778392;-0.04905;638544989959243047
2.360007;2.828344;-8.827442;-0.04905;638544989959293660
2.365007;2.783961;-8.876493;-0.04905;638544989959344116
2.370007;2.739334;-8.925543;-0.04905;638544989959399211
2.375007;2.694461;-8.974593;-0.04905;638544989959451823
2.380007;2.649342;-9.023643;-0.04905;638544989959503871
2.385007;2.603979;-9.072694;-0.04905;638544989959554103
2.390007;2.55837;-9.121744;-0.04905;638544989959606057
2.395007;2.512516;-9.170794;-0.04905;638544989959659813
